Id ; Genre ; Neuf ; Surface ; Pieces ; Quartier ; Prix
annonce-141420781-576901 ; Appartement ; 0; 56.0; 2 ; NaN ; 139100
annonce-139881909-659023 ; Appartement ; 0; 78.0; 4 ; nord ; 139965
annonce-140406237-467144 ; Appartement ; 0; 73.34; 3 ; febvotte ; 140000
annonce-139831775-520550 ; Appartement ; 0; 95.68; 5 ; NaN ; 140400
annonce-141366793-576901 ; Appartement ; 0; 45.0; 2 ; NaN ; 140980
annonce-141403127-551812 ; Appartement ; 0; 83.0; 4 ; cher ; 141060
annonce-138108511-745776 ; Appartement ; 0; 82.0; 5 ; montjoyeux ; 142500
annonce-141366783-576901 ; Appartement ; 0; 67.69; 3 ; NaN ; 143100
annonce-140285447-399156 ; Appartement ; 0; 51.19; 2 ; NaN ; 144100
annonce-137921715-733632 ; Appartement ; 0; 41.9; 2 ; velpeau ; 144600
annonce-140635051-467144 ; Appartement ; 0; 57.61; 3 ; halles ; 144800
annonce-139971319-506044 ; Appartement ; 0; 75.0; 3 ; centre ; 145000
annonce-140461823-832018 ; Appartement ; 0; 60.0; 3 ; NaN ; 145000
annonce-132125041-743543 ; Appartement ; 0; 59.0; 3 ; centre ; 145350
annonce-132975417-520550 ; Appartement ; 0; 69.91; 3 ; sud ; 145800
annonce-140644349-520550 ; Appartement ; 0; 50.0; 2 ; NaN ; 145800
annonce-138994473-551812 ; Appartement ; 0; 90.0; 4 ; NaN ; 146240
annonce-133304145-792996 ; Appartement ; 0; 71.43; 4 ; NaN ; 146240
annonce-140221535-30281394 ; Appartement ; 0; 96.0; 5 ; NaN ; 148400
annonce-135072485-423763 ; Appartement ; 0; 73.8; 4 ; cathédrale ; 148400
annonce-141366775-576901 ; Appartement ; 0; 59.0; 3 ; NaN ; 148400
annonce-133991869-361238 ; Appartement ; 0; 77.74; 4 ; nord ; 148500
annonce-141366785-576901 ; Appartement ; 0; 72.1; 3 ; nord ; 149000
annonce-131499797-520550 ; Appartement ; 0; 75.0; 3 ; portes ; 149040
annonce-138804105-749291 ; Appartement ; 0; 106.1; 5 ; NaN ; 149500
annonce-133965039-669304 ; Appartement ; 0; 68.0; 3 ; nord ; 150000
annonce-134912281-520550 ; Appartement ; 0; 60.5; 3 ; NaN ; 151200
annonce-137625511-733632 ; Appartement ; 0; 71.83; 5 ; cathédrale ; 151700
annonce-136419259-742382 ; Appartement ; 0; 77.08; 3 ; halles ; 153010
annonce-133046877-177459 ; Appartement ; 0; 50.09; 2 ; NaN ; 153700
annonce-140883967-30298149 ; Appartement ; 0; 59.0; 2 ; NaN ; 154800
annonce-139426751-520550 ; Appartement ; 0; 104.0; 6 ; cher ; 154980
annonce-134312105-541439 ; Maison ; 0; 60.0; 5 ; nord ; 155000
annonce-141571007-576587 ; Appartement ; 0; 70.4; 3 ; nord ; 155000
annonce-138871873-457478 ; Appartement ; 0; 73.0; 4 ; cher ; 155872
annonce-140298315-427079 ; Appartement ; 0; 58.75; 3 ; nord ; 156000
annonce-138194713-629422 ; Appartement ; 0; 89.0; 5 ; NaN ; 156500
annonce-139099933-520550 ; Appartement ; 0; 92.0; 5 ; gare ; 156600
annonce-141114121-520550 ; Appartement ; 0; 84.64; 4 ; NaN ; 156600
annonce-135265421-564157 ; Appartement ; 0; 76.0; 5 ; NaN ; 157000
annonce-135401531-311359 ; Appartement ; 0; 46.0; 3 ; cathédrale ; 160500
annonce-139574333-520550 ; Appartement ; 0; 93.0; 5 ; cher ; 160920
annonce-141345051-747064 ; Appartement ; 0; 114.0; 5 ; NaN ; 161150
annonce-134365613-449549 ; Appartement ; 0; 71.0; 4 ; NaN ; 161780
annonce-137008621-322682 ; Maison ; 0; 90.0; 4 ; NaN ; 162460
annonce-140633817-177459 ; Appartement ; 0; 66.28; 3 ; NaN ; 164300
annonce-139305919-541439 ; Appartement ; 0; 99.0; 5 ; NaN ; 164500
annonce-139880137-848376 ; Appartement ; 0; 67.0; 3 ; centre ; 164900
annonce-122475415-458442 ; Appartement ; 0; 66.0; 3 ; NaN ; 166000
annonce-141366749-576901 ; Appartement ; 0; 83.0; 4 ; NaN ; 168540
annonce-129310521-541439 ; Appartement ; 0; 65.0; 3 ; nord ; 169600
annonce-135459587-548829 ; Appartement ; 0; 74.08; 3 ; NaN ; 169900
annonce-128883907-520550 ; Appartement ; 0; 76.0; 4 ; cher ; 169900
annonce-130844151-749291 ; Appartement ; 0; 78.0; 4 ; montjoyeux ; 169900
annonce-139231183-139524 ; Appartement ; 0; 80.0; 5 ; NaN ; 170350
annonce-140687877-669304 ; Appartement ; 0; 61.41; 3 ; cher ; 171200
annonce-141034311-608032 ; Appartement ; 0; 61.0; 3 ; sud ; 171200
annonce-129417505-507190 ; Appartement ; 0; 102.19; 5 ; NaN ; 172000
annonce-134877517-388776 ; Appartement ; 0; 60.35; 3 ; NaN ; 172600
annonce-132553433-467144 ; Appartement ; 0; 62.92; 2 ; tranchée ; 173000
annonce-137773523-669304 ; Appartement ; 0; 113.0; 6 ; nord ; 173350
annonce-141344927-747064 ; Appartement ; 0; 59.2; 2 ; 2 lions ; 174900
annonce-141366781-576901 ; Appartement ; 0; 66.79; 3 ; strasbourg ; 174900
annonce-138219477-541439 ; Appartement ; 0; 50.0; 2 ; centre ; 175000
annonce-140641561-30281394 ; Appartement ; 0; 113.0; 6 ; nord ; 176400
annonce-127167869-425205 ; Appartement ; 0; 81.0; 5 ; montjoyeux ; 178500
annonce-140152631-427081 ; Appartement ; 0; 65.0; 3 ; nord ; 178500
annonce-139299527-30281394 ; Appartement ; 0; 81.0; 4 ; velpeau ; 179000
annonce-141344941-747064 ; Appartement ; 0; 60.21; 4 ; NaN ; 179500
annonce-140962485-483070 ; Appartement ; 0; 72.0; 3 ; NaN ; 179600
annonce-141260687-557067 ; Appartement ; 0; 72.0; 3 ; NaN ; 179600
annonce-138081487-503633 ; Appartement ; 0; 64.63; 3 ; centre ; 179747
annonce-131204091-177459 ; Appartement ; 0; 66.87; 3 ; sud ; 179900
annonce-132823819-608032 ; Appartement ; 0; 65.0; 3 ; NaN ; 180000
annonce-132823821-608032 ; Appartement ; 0; 65.0; 3 ; NaN ; 180000
annonce-140072437-467144 ; Appartement ; 0; 73.0; 3 ; sud ; 181900
annonce-132063479-520550 ; Appartement ; 0; 64.0; 3 ; sud ; 181900
annonce-141164031-425205 ; Maison ; 0; 113.0; 4 ; nord ; 182700
annonce-122413077-177459 ; Appartement ; 0; 69.0; 3 ; nord ; 183750
annonce-133639187-545447 ; Appartement ; 0; 69.0; 3 ; NaN ; 184210
annonce-133981121-778862 ; Maison ; 0; 101.0; 5 ; gare ; 186000
annonce-132571329-733632 ; Appartement ; 0; 66.0; 3 ; cher ; 186599
annonce-139646403-576577 ; Appartement ; 0; 64.01; 3 ; nord ; 187500
annonce-137466419-576587 ; Appartement ; 0; 68.0; 3 ; velpeau ; 187500
annonce-140690093-564157 ; Maison ; 0; 92.0; 4 ; NaN ; 187900
annonce-140177407-541439 ; Appartement ; 0; 97.0; 4 ; NaN ; 188000
annonce-141344919-747064 ; Appartement ; 0; 52.15; 3 ; sud ; 188135
annonce-141344881-747064 ; Appartement ; 0; 52.59; 2 ; NaN ; 189000
annonce-137774709-730884 ; Maison ; 0; 80.0; 4 ; nord ; 190000
annonce-132823817-608032 ; Appartement ; 0; 71.0; 3 ; NaN ; 190000
annonce-139588285-548829 ; Appartement ; 0; 64.1; 2 ; sud ; 190000
annonce-131331881-733632 ; Appartement ; 0; 55.0; 3 ; prébendes ; 191600
annonce-141344885-747064 ; Appartement ; 0; 52.59; 2 ; NaN ; 192000
annonce-135938535-388776 ; Appartement ; 0; 63.15; 3 ; centre ; 193000
annonce-138495729-317111 ; Maison ; 0; 115.0; 5 ; nord ; 193000
annonce-141345017-747064 ; Appartement ; 0; 59.15; 3 ; NaN ; 193600
annonce-141344879-747064 ; Appartement ; 0; 52.59; 2 ; NaN ; 194000
annonce-141344891-747064 ; Appartement ; 0; 59.15; 3 ; NaN ; 194000
annonce-137112627-458442 ; Maison ; 0; 77.0; 4 ; NaN ; 195000
annonce-140754199-520550 ; Appartement ; 0; 62.39; 3 ; 2 lions ; 195000
annonce-140834269-848376 ; Appartement ; 0; 91.0; 4 ; heurteloup ; 196850
annonce-132571641-733632 ; Appartement ; 0; 72.0; 3 ; cher ; 197099
annonce-129886901-216502 ; Appartement ; 0; 90.01; 3 ; NaN ; 197950
annonce-139880195-848376 ; Appartement ; 0; 68.04; 3 ; sud ; 199220
annonce-140091979-520550 ; Appartement ; 0; 111.64; 5 ; NaN ; 200000
annonce-139083799-733632 ; Appartement ; 0; 54.0; 2 ; gare ; 200000
annonce-135128159-466408 ; Maison ; 0; 142.0; 6 ; nord ; 201400
annonce-133088625-733632 ; Appartement ; 0; 66.76; 3 ; velpeau ; 202099
annonce-125698417-733632 ; Appartement ; 0; 65.0; 3 ; NaN ; 202100
annonce-139940773-413239 ; Maison ; 0; 62.0; 3 ; febvotte ; 203220
annonce-140873219-551812 ; Maison ; 0; 70.0; 4 ; nord ; 203220
annonce-132245819-742382 ; Appartement ; 0; 68.04; 3 ; NaN ; 203300
annonce-141534485-848376 ; Appartement ; 0; 68.52; 3 ; sud ; 204200
annonce-140045893-322682 ; Maison ; 0; 82.0; 4 ; NaN ; 206570
annonce-137725847-493099 ; Maison ; 0; 90.0; 5 ; NaN ; 206700
annonce-141345039-747064 ; Appartement ; 0; 65.68; 3 ; cher ; 207000
annonce-136923105-541439 ; Appartement ; 0; 70.0; 3 ; NaN ; 208000
annonce-139940769-508593 ; Maison ; 0; 83.0; 4 ; beaujardin ; 208000
annonce-141344875-747064 ; Appartement ; 0; 66.38; 3 ; NaN ; 208100
annonce-140839129-413239 ; Appartement ; 0; 73.2; 3 ; halles ; 208400
annonce-132664547-742382 ; Appartement ; 0; 111.21; 5 ; NaN ; 208650
annonce-140041019-520550 ; Appartement ; 0; 80.97; 3 ; NaN ; 208650
annonce-139926023-848376 ; Appartement ; 0; 68.34; 3 ; sud ; 210500
annonce-141376849-669304 ; Appartement ; 0; 83.66; 3 ; nord ; 212001
annonce-131331255-733632 ; Appartement ; 0; 55.0; 3 ; prébendes ; 212600
annonce-138339905-467144 ; Appartement ; 0; 71.52; 3 ; eloi ; 213000
annonce-140961601-576577 ; Maison ; 0; 65.26; 3 ; nord ; 214000
annonce-141015795-543953 ; Appartement ; 0; 90.0; 4 ; NaN ; 215000
annonce-141344895-747064 ; Appartement ; 0; 56.93; 2 ; NaN ; 218000
annonce-133304129-551812 ; Appartement ; 0; 101.55; 4 ; NaN ; 218760
annonce-139883683-670022 ; Maison ; 0; 190.0; 7 ; NaN ; 219000
annonce-141376853-669304 ; Maison ; 0; 126.5; 5 ; nord ; 222600
annonce-141359791-520550 ; Appartement ; 0; 102.0; 5 ; NaN ; 222600
annonce-139880153-848376 ; Maison ; 0; 86.0; 5 ; nord ; 223100
annonce-133172003-520550 ; Appartement ; 0; 82.0; 4 ; NaN ; 225000
annonce-141344887-747064 ; Appartement ; 0; 69.68; 3 ; NaN ; 226000
annonce-141344883-747064 ; Appartement ; 0; 69.68; 3 ; NaN ; 227000
annonce-130571113-669304 ; Appartement ; 0; 65.99; 3 ; nord ; 227800
annonce-140002787-541439 ; Maison ; 0; 105.0; 5 ; NaN ; 233500
annonce-135507871-699244 ; Appartement ; 0; 59.58; 3 ; centre ; 235125
annonce-137613843-520550 ; Appartement ; 0; 84.0; 4 ; sud ; 236500
annonce-133054101-739231 ; Maison ; 0; 125.0; 6 ; cher ; 238000
annonce-138968469-177459 ; Maison ; 0; 110.0; 6 ; NaN ; 239000
annonce-138230233-541439 ; Appartement ; 0; 82.0; 3 ; 2 lions ; 240000
annonce-133232671-775560 ; Maison ; 0; 140.0; 5 ; NaN ; 240000
annonce-141344825-747064 ; Appartement ; 0; 84.96; 4 ; sud ; 240500
annonce-141345027-747064 ; Appartement ; 0; 84.96; 4 ; sud ; 240500
annonce-132852263-564157 ; Maison ; 0; 127.0; 6 ; nord ; 242000
annonce-127492451-733632 ; Appartement ; 0; 147.12; 5 ; cher ; 243400
annonce-139799975-536436 ; Appartement ; 0; 65.0; 3 ; centre ; 243500
annonce-138795089-669304 ; Maison ; 0; 120.75; 6 ; nord ; 243800
annonce-141345043-747064 ; Appartement ; 0; 83.36; 4 ; sud ; 244500
annonce-137748919-665546 ; Appartement ; 0; 65.0; 3 ; NaN ; 245000
annonce-104258367-361238 ; Maison ; 0; 126.0; 7 ; nord ; 245100
annonce-140377111-30281394 ; Appartement ; 0; 84.0; 4 ; halles ; 245600
annonce-138879265-673907 ; Appartement ; 0; 89.0; 4 ; NaN ; 248000
annonce-140922341-139524 ; Appartement ; 0; 84.0; 4 ; halles ; 249600
annonce-130252989-743543 ; Maison ; 0; 110.0; 5 ; centre ; 249980
annonce-129370367-743543 ; Maison ; 0; 99.0; 4 ; nord ; 250000
annonce-130355141-743543 ; Maison ; 0; 99.0; 4 ; nord ; 250000
annonce-136590065-501702 ; Maison ; 0; 79.0; 4 ; NaN ; 252000
annonce-125349401-177459 ; Appartement ; 0; 94.66; 5 ; halles ; 254400
annonce-140883747-30281394 ; Appartement ; 0; 83.0; 4 ; nord ; 257000
annonce-137917765-541439 ; Maison ; 0; 120.0; 7 ; NaN ; 258000
annonce-140661443-520550 ; Appartement ; 0; 90.0; 4 ; centre ; 259700
annonce-140487133-467144 ; Appartement ; 0; 103.0; 3 ; tranchée ; 260000
annonce-135912621-775560 ; Maison ; 0; 200.0; 4 ; NaN ; 261000
annonce-134896127-632568 ; Appartement ; 0; 119.0; 4 ; NaN ; 262020
annonce-141211595-848376 ; Appartement ; 0; 86.0; 5 ; nord ; 264000
annonce-138583873-743543 ; Appartement ; 0; 111.4; 5 ; NaN ; 265000
annonce-141548857-742382 ; Appartement ; 0; 64.0; 3 ; sud ; 265000
annonce-136275933-576272 ; Maison ; 0; 135.0; 5 ; NaN ; 267900
annonce-134701971-520550 ; Appartement ; 0; 70.0; 3 ; centre ; 269240
annonce-141081709-536436 ; Appartement ; 0; 71.0; 3 ; NaN ; 269900
annonce-124196365-608032 ; Appartement ; 0; 80.0; 5 ; cathédrale ; 270000
annonce-140504463-551812 ; Maison ; 0; 117.0; 4 ; nord ; 270560
annonce-139956229-779434 ; Maison ; 0; 110.0; 4 ; radegonde ; 272000
annonce-138988751-520550 ; Maison ; 0; 120.0; 6 ; NaN ; 276660
annonce-141126449-423763 ; Appartement ; 0; 95.0; 3 ; gare ; 278740
annonce-141344889-747064 ; Appartement ; 0; 86.35; 4 ; NaN ; 280000
annonce-129257813-548829 ; Appartement ; 0; 105.72; 5 ; gare ; 284000
annonce-133959767-467144 ; Appartement ; 0; 158.0; 5 ; centre ; 285900
annonce-137971381-541439 ; Maison ; 0; 143.0; 6 ; NaN ; 286000
annonce-132750097-361238 ; Appartement ; 0; 111.4; 5 ; NaN ; 289000
annonce-139177569-424044 ; Appartement ; 0; 100.0; 4 ; NaN ; 290440
annonce-126636129-742382 ; Appartement ; 0; 71.0; 3 ; NaN ; 291500
annonce-141344893-747064 ; Appartement ; 0; 84.23; 4 ; NaN ; 294000
annonce-141366787-576901 ; Appartement ; 0; 118.23; 5 ; NaN ; 296800
annonce-135393729-503633 ; Maison ; 0; 150.0; 5 ; nord ; 298700
annonce-126778887-522210 ; Appartement ; 0; 103.9; 4 ; halles ; 299250
annonce-141370109-609092 ; Maison ; 0; 121.98; 6 ; NaN ; 299999
annonce-130046097-548829 ; Appartement ; 0; 100.0; 4 ; gare ; 307000
annonce-140950071-512559 ; Appartement ; 0; 70.0; 3 ; NaN ; 310000
annonce-135857995-632568 ; Maison ; 0; 154.0; 8 ; nord ; 311250
annonce-141227037-423763 ; Maison ; 0; 108.0; 6 ; NaN ; 315000
annonce-132715727-520550 ; Maison ; 0; 135.0; 7 ; portes ; 315000
annonce-139887809-30298149 ; Appartement ; 0; 108.0; 4 ; velpeau ; 316500
annonce-109660147-425205 ; Maison ; 0; 220.0; 6 ; NaN ; 332800
annonce-136592009-317111 ; Maison ; 0; 130.0; 5 ; NaN ; 334000
annonce-140915615-547201 ; Maison ; 0; 135.0; 5 ; nord ; 335000
annonce-140922345-139524 ; Maison ; 0; 120.0; 5 ; NaN ; 338350
annonce-140491003-311359 ; Appartement ; 0; 87.0; 3 ; centre ; 341000
annonce-133129523-530109 ; Appartement ; 1; 127.0; 6 ; NaN ; 346500
annonce-133366349-177459 ; Appartement ; 0; 103.56; 5 ; halles ; 346500
annonce-140509821-564157 ; Appartement ; 0; 110.0; 5 ; centre ; 347000
annonce-130827641-541439 ; Maison ; 0; 120.0; 5 ; NaN ; 349900
annonce-134343023-507190 ; Appartement ; 0; 92.75; 3 ; prébendes ; 360000
annonce-126864691-433837 ; Maison ; 0; 180.0; 6 ; nord ; 362600
annonce-136684307-458442 ; Maison ; 0; 213.0; 8 ; NaN ; 363000
annonce-137844585-503633 ; Maison ; 0; 150.0; 6 ; NaN ; 363650
annonce-141385273-537444 ; Appartement ; 0; 106.0; 4 ; NaN ; 365000
annonce-140761877-601391 ; Maison ; 0; 120.0; 5 ; NaN ; 365750
annonce-141376851-669304 ; Appartement ; 0; 105.98; 4 ; nord ; 367150
annonce-128356257-177459 ; Maison ; 0; 193.0; 7 ; NaN ; 368000
annonce-136881745-177459 ; Maison ; 0; 193.0; 7 ; nord ; 368000
annonce-140813381-423763 ; Maison ; 0; 167.0; 7 ; febvotte ; 370000
annonce-133606169-399156 ; Appartement ; 0; 83.07; 3 ; NaN ; 372750
annonce-141590673-484256 ; Maison ; 0; 180.0; 6 ; gare ; 375000
annonce-133515059-765607 ; Maison ; 0; 230.0; 7 ; cathédrale ; 380000
annonce-131434087-517223 ; Appartement ; 0; 109.0; 5 ; cher ; 380000
annonce-138013171-508593 ; Maison ; 0; 130.0; 4 ; nord ; 380330
annonce-136131241-319465 ; Appartement ; 0; 138.89; 5 ; gare ; 383250
annonce-139162109-399156 ; Maison ; 0; 185.0; 8 ; NaN ; 389900
annonce-135375525-417945 ; Maison ; 0; 170.0; 6 ; nord ; 395000
annonce-133806231-311359 ; Appartement ; 0; 112.0; 4 ; halles ; 398000
annonce-130500781-522210 ; Maison ; 0; 240.0; 7 ; centre ; 399000
annonce-138163635-425205 ; Maison ; 0; 220.0; 7 ; centre ; 399000
annonce-132755637-311359 ; Appartement ; 0; 108.0; 5 ; centre ; 399000
annonce-127372489-423763 ; Appartement ; 0; 134.0; 4 ; centre ; 399000
annonce-139299543-30281394 ; Appartement ; 0; 108.0; 5 ; centre ; 399800
annonce-141134163-311359 ; Maison ; 0; 140.0; 6 ; centre ; 407000
annonce-121877719-425205 ; Maison ; 0; 147.0; 4 ; centre ; 412000
annonce-139377501-537444 ; Appartement ; 0; 125.0; 4 ; NaN ; 420000
annonce-134560659-423763 ; Appartement ; 0; 117.18; 3 ; centre ; 428300
annonce-129793707-548829 ; Maison ; 0; 190.0; 8 ; NaN ; 431000
annonce-136740961-536436 ; Appartement ; 0; 125.0; 6 ; cher ; 435000
annonce-136155203-696536 ; Maison ; 0; 158.0; 8 ; febvotte ; 438000
annonce-106784969-177459 ; Maison ; 0; 275.0; 11 ; gare ; 438900
annonce-138284119-525020 ; Maison ; 0; 140.0; 6 ; centre ; 441000
annonce-141124461-520550 ; Maison ; 0; 156.0; 5 ; velpeau ; 441000
annonce-125349399-177459 ; Maison ; 0; 152.7; 6 ; NaN ; 445200
annonce-120560407-177459 ; Maison ; 0; 158.0; 6 ; velpeau ; 455800
annonce-137604609-177459 ; Maison ; 0; 132.0; 5 ; cher ; 456750
annonce-139453691-177459 ; Maison ; 0; 132.0; 5 ; cher ; 456750
annonce-109437237-596787 ; Appartement ; 0; 218.0; 8 ; cathédrale ; 459000
annonce-137009365-423763 ; Maison ; 0; 200.0; 7 ; NaN ; 459500
annonce-115917353-421074 ; Appartement ; 0; 180.0; 6 ; NaN ; 461000
annonce-126424419-254923 ; Maison ; 0; 150.0; 5 ; NaN ; 465000
annonce-135107897-399156 ; Appartement ; 0; 149.0; 5 ; halles ; 468750
annonce-138749849-544989 ; Maison ; 0; 208.0; 8 ; NaN ; 470080
annonce-140139107-522210 ; Maison ; 0; 191.0; 10 ; centre ; 472500
annonce-138095057-425205 ; Maison ; 0; 270.0; 9 ; centre ; 475000
annonce-141260823-476119 ; Maison ; 0; 330.0; 10 ; NaN ; 488800
annonce-132472377-537444 ; Appartement ; 0; 225.0; 5 ; gare ; 490000
annonce-140594201-311359 ; Appartement ; 0; 110.0; 5 ; prébendes ; 499200
annonce-131843501-537444 ; Maison ; 0; 153.0; 6 ; NaN ; 510000
annonce-139358229-458442 ; Maison ; 0; 250.0; 9 ; centre ; 517000
annonce-108830413-311359 ; Maison ; 0; 270.0; 7 ; gare ; 520500
annonce-140000301-557067 ; Maison ; 0; 178.0; 6 ; NaN ; 522675
annonce-141345053-747064 ; Appartement ; 0; 148.47; 5 ; NaN ; 523650
annonce-131839163-417945 ; Maison ; 0; 300.0; 8 ; sud ; 525000
annonce-138494475-537444 ; Maison ; 0; 170.0; 6 ; radegonde ; 530000
annonce-120380225-425205 ; Maison ; 0; 250.0; 7 ; centre ; 545000
annonce-131370855-736122 ; Maison ; 0; 274.0; 9 ; portes ; 546000
annonce-138683719-425205 ; Maison ; 0; 330.0; 12 ; nord ; 550000
annonce-138452885-399156 ; Appartement ; 0; 147.0; 5 ; NaN ; 550000
annonce-124975235-522210 ; Maison ; 0; 270.0; 9 ; centre ; 560000
annonce-134243353-537444 ; Maison ; 0; 220.0; 6 ; NaN ; 561600
annonce-123464429-254923 ; Maison ; 0; 290.0; 9 ; centre ; 569000
annonce-137909675-417945 ; Maison ; 0; 300.0; 14 ; NaN ; 586560
annonce-130371785-757141 ; Maison ; 0; 150.0; 5 ; velpeau ; 588000
annonce-138901873-319465 ; Maison ; 0; 155.0; 5 ; velpeau ; 590000
annonce-134658043-378583 ; Maison ; 0; 190.0; 9 ; paul bert ; 592800
annonce-123806261-537444 ; Appartement ; 0; 250.0; 7 ; NaN ; 610000
annonce-141260821-476119 ; Maison ; 0; 330.0; 10 ; NaN ; 610650
annonce-115022419-425205 ; Maison ; 0; 320.0; 9 ; NaN ; 625000
annonce-140847713-319465 ; Maison ; 0; 140.0; 7 ; NaN ; 625000
annonce-140933655-537444 ; Maison ; 0; 140.0; 6 ; conservatoire ; 625000
annonce-137536657-541439 ; Maison ; 0; 187.0; 7 ; centre ; 629000
annonce-140000039-508593 ; Maison ; 0; 196.0; 7 ; centre ; 635350
annonce-135608169-254923 ; Maison ; 0; 330.0; 11 ; NaN ; 639600
annonce-130443307-522210 ; Maison ; 0; 330.0; 10 ; centre ; 639600
annonce-118756421-551812 ; Maison ; 0; 200.0; 9 ; conservatoire ; 643500
annonce-135125703-417945 ; Maison ; 0; 450.0; 12 ; nord ; 644800
annonce-138234429-596787 ; Maison ; 0; 520.0; 12 ; sud ; 649900
annonce-139582873-508593 ; Maison ; 0; 199.0; 7 ; sud ; 666400
annonce-140842979-319465 ; Maison ; 0; 200.0; 8 ; prébendes ; 668800
annonce-135820291-311359 ; Maison ; 0; 200.0; 8 ; strasbourg ; 676000
annonce-118595741-537444 ; Maison ; 0; 400.0; 10 ; NaN ; 676000
annonce-141244417-399156 ; Appartement ; 0; 132.19; 4 ; NaN ; 698250
annonce-123618939-319465 ; Maison ; 0; 200.0; 8 ; sud ; 699000
annonce-140952785-551812 ; Maison ; 0; 230.0; 12 ; NaN ; 699500
annonce-139954115-557067 ; Maison ; 0; 240.0; 12 ; NaN ; 702000
annonce-139947053-319465 ; Maison ; 0; 240.0; 12 ; prébendes ; 702000
annonce-140538515-496059 ; Maison ; 0; 260.0; 12 ; prébendes ; 702440
annonce-132708025-536436 ; Maison ; 0; 160.0; 7 ; gare ; 717600
annonce-138388287-548829 ; Maison ; 0; 255.0; 7 ; centre ; 735000
annonce-132169541-417945 ; Maison ; 0; 240.0; 7 ; NaN ; 748800
annonce-124726823-522210 ; Maison ; 0; 230.0; 8 ; radegonde ; 748800
annonce-127430919-522210 ; Maison ; 0; 335.0; 12 ; sud ; 748800
annonce-101585515-541439 ; Maison ; 0; 350.0; 10 ; nord ; 750000
annonce-122764519-185464 ; Maison ; 0; 370.0; 15 ; portes ; 750000
annonce-135459927-417945 ; Maison ; 0; 260.0; 11 ; prébendes ; 759200
annonce-140291071-576577 ; Appartement ; 0; 154.83; 5 ; gare ; 766500
annonce-127095097-744200 ; Maison ; 0; 270.0; 9 ; prébendes ; 766500
annonce-128231387-537444 ; Maison ; 0; 250.0; 9 ; gare ; 766500
annonce-138982523-254923 ; Maison ; 0; 350.0; 9 ; NaN ; 780000
annonce-134408253-458442 ; Maison ; 0; 300.0; 10 ; gare ; 790000
annonce-134703969-537444 ; Maison ; 0; 200.0; 7 ; NaN ; 790000
annonce-138968467-177459 ; Maison ; 0; 192.27; 5 ; nord ; 790400
annonce-130887447-458442 ; Maison ; 0; 530.0; 15 ; nord ; 830000
annonce-126679125-378583 ; Maison ; 0; 335.0; 10 ; portes ; 845000
annonce-128452689-557067 ; Maison ; 0; 250.0; 7 ; NaN ; 884000
annonce-134935613-537444 ; Maison ; 0; 240.0; 8 ; NaN ; 885000
annonce-135996137-417945 ; Maison ; 0; 340.0; 8 ; sud ; 894400
annonce-134880393-551812 ; Maison ; 0; 230.0; 10 ; centre ; 896000
annonce-130962763-522210 ; Maison ; 0; 231.0; 8 ; NaN ; 898000
annonce-139780447-311359 ; Appartement ; 0; 230.0; 10 ; halles ; 899000
annonce-140882083-522210 ; Maison ; 0; 232.0; 10 ; halles ; 904800
annonce-137228603-378583 ; Maison ; 0; 300.0; 11 ; portes ; 920000
annonce-128866175-458442 ; Maison ; 0; 350.0; 12 ; NaN ; 950000
annonce-140952787-551812 ; Maison ; 0; 350.0; 12 ; halles ; 950000
annonce-130217761-417945 ; Maison ; 0; 250.0; 8 ; centre ; 980000
annonce-137486239-522210 ; Maison ; 0; 320.0; 12 ; nord ; 988000
annonce-134074795-417945 ; Maison ; 0; 330.0; 10 ; NaN ; 988000
annonce-111750451-423763 ; Maison ; 0; 235.0; 8 ; cathédrale ; 989000
annonce-140678393-651928 ; Maison ; 0; 290.0; 9 ; halles ; 990000
annonce-136548961-311359 ; Maison ; 0; 360.0; 9 ; radegonde ; 1086000
annonce-113960129-522210 ; Maison ; 0; 335.0; 12 ; radegonde ; 1102000
annonce-141376551-557067 ; Maison ; 0; 270.0; 8 ; cathédrale ; 1180000
annonce-140893167-319465 ; Maison ; 0; 275.0; 10 ; NaN ; 1185000
annonce-132915771-522210 ; Maison ; 0; 500.0; 13 ; centre ; 1248000
annonce-133336239-522210 ; Maison ; 0; 270.0; 8 ; nord ; 1248000
annonce-141267401-712192 ; Maison ; 0; 328.0; 10 ; portes ; 1250000
annonce-133608211-537444 ; Maison ; 0; 400.0; 12 ; NaN ; 1260000
annonce-126529439-745095 ; Maison ; 0; 1400.0; 10 ; NaN ; 1280000
annonce-132698073-618315 ; Maison ; 0; 310.0; 9 ; nord ; 1400000
annonce-138527239-522210 ; Maison ; 0; 575.0; 25 ; nord ; 1456000
annonce-132149899-745095 ; Maison ; 0; 350.0; 9 ; centre ; 1700000
annonce-137300765-311359 ; Maison ; 0; 350.0; 8 ; NaN ; 1925000
annonce-138732469-507312 ; Maison ; 0; 580.0; 16 ; gare ; 2350000
annonce-139351943-30281394 ; Appartement ; 0; 33.0; 1 ; NaN ; 69500
annonce-138771019-139524 ; Appartement ; 0; 18.0; 2 ; cathédrale ; 86000
annonce-141588993-549132 ; Appartement ; 0; 29.0; 1 ; NaN ; 90600
annonce-136279487-399156 ; Appartement ; 0; 58.0; 3 ; NaN ; 97200
